"MEASURE","Measure","AGE","Age","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"2","Female population","31","31","4","South Australia","A","Annual","2013","2013",10926,,
"2","Female population","31","31","4","South Australia","A","Annual","2014","2014",11288,,
"2","Female population","31","31","4","South Australia","A","Annual","2015","2015",11711,,
"11","Fertility rate","31","31","4","South Australia","A","Annual","2004","2004",119.7,,
"11","Fertility rate","31","31","4","South Australia","A","Annual","2005","2005",126.7,,
"11","Fertility rate","31","31","4","South Australia","A","Annual","2006","2006",129.2,,
"11","Fertility rate","31","31","4","South Australia","A","Annual","2007","2007",135.9,,
"11","Fertility rate","31","31","4","South Australia","A","Annual","2008","2008",141.5,,
"11","Fertility rate","31","31","4","South Australia","A","Annual","2009","2009",133.5,,
"11","Fertility rate","31","31","4","South Australia","A","Annual","2010","2010",132,,
"11","Fertility rate","31","31","4","South Australia","A","Annual","2011","2011",139.2,,
"11","Fertility rate","31","31","4","South Australia","A","Annual","2012","2012",136.9,,
"11","Fertility rate","31","31","4","South Australia","A","Annual","2013","2013",134.8,,
"11","Fertility rate","31","31","4","South Australia","A","Annual","2014","2014",128.1,,
"11","Fertility rate","31","31","4","South Australia","A","Annual","2015","2015",133.3,,
"1","Births","31","31","5","Western Australia","A","Annual","2004","2004",1734,,
"1","Births","31","31","5","Western Australia","A","Annual","2005","2005",1764,,
"1","Births","31","31","5","Western Australia","A","Annual","2006","2006",1793,,
"1","Births","31","31","5","Western Australia","A","Annual","2007","2007",1945,,
"1","Births","31","31","5","Western Australia","A","Annual","2008","2008",2052,,
"1","Births","31","31","5","Western Australia","A","Annual","2009","2009",1982,,
"1","Births","31","31","5","Western Australia","A","Annual","2010","2010",2059,,
"1","Births","31","31","5","Western Australia","A","Annual","2011","2011",2171,,
"1","Births","31","31","5","Western Australia","A","Annual","2012","2012",2316,,
"1","Births","31","31","5","Western Australia","A","Annual","2013","2013",2475,,
"1","Births","31","31","5","Western Australia","A","Annual","2014","2014",2621,,
"1","Births","31","31","5","Western Australia","A","Annual","2015","2015",2637,,
"2","Female population","31","31","5","Western Australia","A","Annual","2004","2004",14185,,
"2","Female population","31","31","5","Western Australia","A","Annual","2005","2005",13849,,
"2","Female population","31","31","5","Western Australia","A","Annual","2006","2006",13809,,
"2","Female population","31","31","5","Western Australia","A","Annual","2007","2007",14228,,
"2","Female population","31","31","5","Western Australia","A","Annual","2008","2008",14426,,
"2","Female population","31","31","5","Western Australia","A","Annual","2009","2009",14987,,
"2","Female population","31","31","5","Western Australia","A","Annual","2010","2010",15825,,
"2","Female population","31","31","5","Western Australia","A","Annual","2011","2011",16484,,
"2","Female population","31","31","5","Western Australia","A","Annual","2012","2012",17758,,
"2","Female population","31","31","5","Western Australia","A","Annual","2013","2013",18917,,
"2","Female population","31","31","5","Western Australia","A","Annual","2014","2014",19887,,
"2","Female population","31","31","5","Western Australia","A","Annual","2015","2015",20361,,
"11","Fertility rate","31","31","5","Western Australia","A","Annual","2004","2004",122.3,,
"11","Fertility rate","31","31","5","Western Australia","A","Annual","2005","2005",127.5,,
"11","Fertility rate","31","31","5","Western Australia","A","Annual","2006","2006",129.9,,
"11","Fertility rate","31","31","5","Western Australia","A","Annual","2007","2007",136.8,,
"11","Fertility rate","31","31","5","Western Australia","A","Annual","2008","2008",142.3,,
"11","Fertility rate","31","31","5","Western Australia","A","Annual","2009","2009",132.3,,
"11","Fertility rate","31","31","5","Western Australia","A","Annual","2010","2010",130.2,,
"11","Fertility rate","31","31","5","Western Australia","A","Annual","2011","2011",131.8,,
"11","Fertility rate","31","31","5","Western Australia","A","Annual","2012","2012",130.6,,
"11","Fertility rate","31","31","5","Western Australia","A","Annual","2013","2013",130.9,,
"11","Fertility rate","31","31","5","Western Australia","A","Annual","2014","2014",131.9,,
"11","Fertility rate","31","31","5","Western Australia","A","Annual","2015","2015",129.7,,
"1","Births","31","31","6","Tasmania","A","Annual","2004","2004",366,,
"1","Births","31","31","6","Tasmania","A","Annual","2005","2005",387,,
"1","Births","31","31","6","Tasmania","A","Annual","2006","2006",372,,
"1","Births","31","31","6","Tasmania","A","Annual","2007","2007",371,,
"1","Births","31","31","6","Tasmania","A","Annual","2008","2008",360,,
"1","Births","31","31","6","Tasmania","A","Annual","2009","2009",381,,
"1","Births","31","31","6","Tasmania","A","Annual","2010","2010",360,,
"1","Births","31","31","6","Tasmania","A","Annual","2011","2011",374,,
"1","Births","31","31","6","Tasmania","A","Annual","2012","2012",344,,
"1","Births","31","31","6","Tasmania","A","Annual","2013","2013",410,,
"1","Births","31","31","6","Tasmania","A","Annual","2014","2014",377,,
"1","Births","31","31","6","Tasmania","A","Annual","2015","2015",419,,
"2","Female population","31","31","6","Tasmania","A","Annual","2004","2004",3170,,
"2","Female population","31","31","6","Tasmania","A","Annual","2005","2005",2928,,
"2","Female population","31","31","6","Tasmania","A","Annual","2006","2006",2972,,
"2","Female population","31","31","6","Tasmania","A","Annual","2007","2007",2839,,
"2","Female population","31","31","6","Tasmania","A","Annual","2008","2008",2717,,
"2","Female population","31","31","6","Tasmania","A","Annual","2009","2009",2819,,
"2","Female population","31","31","6","Tasmania","A","Annual","2010","2010",2888,,
"2","Female population","31","31","6","Tasmania","A","Annual","2011","2011",2877,,
"2","Female population","31","31","6","Tasmania","A","Annual","2012","2012",3040,,
"2","Female population","31","31","6","Tasmania","A","Annual","2013","2013",2981,,
"2","Female population","31","31","6","Tasmania","A","Annual","2014","2014",2923,,
"2","Female population","31","31","6","Tasmania","A","Annual","2015","2015",2969,,
"11","Fertility rate","31","31","6","Tasmania","A","Annual","2004","2004",120.6,,
"11","Fertility rate","31","31","6","Tasmania","A","Annual","2005","2005",139.4,,
"11","Fertility rate","31","31","6","Tasmania","A","Annual","2006","2006",135.3,,
"11","Fertility rate","31","31","6","Tasmania","A","Annual","2007","2007",136.2,,
"11","Fertility rate","31","31","6","Tasmania","A","Annual","2008","2008",135.7,,
"11","Fertility rate","31","31","6","Tasmania","A","Annual","2009","2009",139.2,,
"11","Fertility rate","31","31","6","Tasmania","A","Annual","2010","2010",127.8,,
"11","Fertility rate","31","31","6","Tasmania","A","Annual","2011","2011",133.6,,
"11","Fertility rate","31","31","6","Tasmania","A","Annual","2012","2012",116.8,,
"11","Fertility rate","31","31","6","Tasmania","A","Annual","2013","2013",137.8,,
"11","Fertility rate","31","31","6","Tasmania","A","Annual","2014","2014",129.6,,
"11","Fertility rate","31","31","6","Tasmania","A","Annual","2015","2015",141.4,,
"1","Births","31","31","7","Northern Territory","A","Annual","2004","2004",190,,
"1","Births","31","31","7","Northern Territory","A","Annual","2005","2005",188,,
"1","Births","31","31","7","Northern Territory","A","Annual","2006","2006",189,,
"1","Births","31","31","7","Northern Territory","A","Annual","2007","2007",186,,
"1","Births","31","31","7","Northern Territory","A","Annual","2008","2008",221,,
"1","Births","31","31","7","Northern Territory","A","Annual","2009","2009",200,,
"1","Births","31","31","7","Northern Territory","A","Annual","2010","2010",216,,
"1","Births","31","31","7","Northern Territory","A","Annual","2011","2011",220,,
"1","Births","31","31","7","Northern Territory","A","Annual","2012","2012",249,,
"1","Births","31","31","7","Northern Territory","A","Annual","2013","2013",234,,
"1","Births","31","31","7","Northern Territory","A","Annual","2014","2014",257,,
"1","Births","31","31","7","Northern Territory","A","Annual","2015","2015",242,,
"2","Female population","31","31","7","Northern Territory","A","Annual","2004","2004",1792,,
"2","Female population","31","31","7","Northern Territory","A","Annual","2005","2005",1790,,
"2","Female population","31","31","7","Northern Territory","A","Annual","2006","2006",1674,,
"2","Female population","31","31","7","Northern Territory","A","Annual","2007","2007",1819,,
"2","Female population","31","31","7","Northern Territory","A","Annual","2008","2008",1768,,
"2","Female population","31","31","7","Northern Territory","A","Annual","2009","2009",1813,,
"2","Female population","31","31","7","Northern Territory","A","Annual","2010","2010",1817,,
"2","Female population","31","31","7","Northern Territory","A","Annual","2011","2011",1876,,
"2","Female population","31","31","7","Northern Territory","A","Annual","2012","2012",2103,,
"2","Female population","31","31","7","Northern Territory","A","Annual","2013","2013",2087,,
"2","Female population","31","31","7","Northern Territory","A","Annual","2014","2014",2187,,
"2","Female population","31","31","7","Northern Territory","A","Annual","2015","2015",2052,,
"11","Fertility rate","31","31","7","Northern Territory","A","Annual","2004","2004",106.1,,
"11","Fertility rate","31","31","7","Northern Territory","A","Annual","2005","2005",105,,
"11","Fertility rate","31","31","7","Northern Territory","A","Annual","2006","2006",112.9,,
"11","Fertility rate","31","31","7","Northern Territory","A","Annual","2007","2007",102.4,,
"11","Fertility rate","31","31","7","Northern Territory","A","Annual","2008","2008",125.1,,
"11","Fertility rate","31","31","7","Northern Territory","A","Annual","2009","2009",110.4,,
"11","Fertility rate","31","31","7","Northern Territory","A","Annual","2010","2010",118.9,,
"11","Fertility rate","31","31","7","Northern Territory","A","Annual","2011","2011",117.3,,
"11","Fertility rate","31","31","7","Northern Territory","A","Annual","2012","2012",118.6,,
"11","Fertility rate","31","31","7","Northern Territory","A","Annual","2013","2013",112.1,,
"11","Fertility rate","31","31","7","Northern Territory","A","Annual","2014","2014",117.5,,
"11","Fertility rate","31","31","7","Northern Territory","A","Annual","2015","2015",117.9,,
"1","Births","31","31","8","Australian Capital Territory","A","Annual","2004","2004",308,,
"1","Births","31","31","8","Australian Capital Territory","A","Annual","2005","2005",340,,
"1","Births","31","31","8","Australian Capital Territory","A","Annual","2006","2006",352,,
"1","Births","31","31","8","Australian Capital Territory","A","Annual","2007","2007",342,,
"1","Births","31","31","8","Australian Capital Territory","A","Annual","2008","2008",370,,
"1","Births","31","31","8","Australian Capital Territory","A","Annual","2009","2009",375,,
"1","Births","31","31","8","Australian Capital Territory","A","Annual","2010","2010",376,,
"1","Births","31","31","8","Australian Capital Territory","A","Annual","2011","2011",413,,
"1","Births","31","31","8","Australian Capital Territory","A","Annual","2012","2012",469,,
"1","Births","31","31","8","Australian Capital Territory","A","Annual","2013","2013",438,,
"1","Births","31","31","8","Australian Capital Territory","A","Annual","2014","2014",466,,
"1","Births","31","31","8","Australian Capital Territory","A","Annual","2015","2015",464,,
"2","Female population","31","31","8","Australian Capital Territory","A","Annual","2004","2004",2642,,
"2","Female population","31","31","8","Australian Capital Territory","A","Annual","2005","2005",2610,,
"2","Female population","31","31","8","Australian Capital Territory","A","Annual","2006","2006",2544,,
"2","Female population","31","31","8","Australian Capital Territory","A","Annual","2007","2007",2514,,
"2","Female population","31","31","8","Australian Capital Territory","A","Annual","2008","2008",2674,,
"2","Female population","31","31","8","Australian Capital Territory","A","Annual","2009","2009",2690,,
